customer_uid,split,recency,history,history_log1p,mens,womens,newbie,bought_both,zip_code_Rural,zip_code_Suburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
24746,train,7.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24747,train,10.0,170.51,5.144641573943989,0,1,0,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24748,train,1.0,73.91,4.316287392959792,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,1,0,0.0
24750,train,2.0,42.02,3.761665123839584,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24751,train,9.0,271.63,5.6081155645645255,1,1,0,1,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24752,train,11.0,114.48,4.749097354794734,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24754,train,6.0,75.79,4.3410744233424525,1,0,1,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
24755,train,5.0,29.99,3.433664571799657,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
24756,train,1.0,612.33,6.418903127137544,1,0,1,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24757,train,11.0,62.37,4.148990563335426,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24758,train,10.0,50.22,3.9361300807713793,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24759,train,2.0,895.1,6.798052013890174,0,1,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24760,train,5.0,95.0,4.564348191467836,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24763,train,10.0,625.43,6.4400370362500805,1,0,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
24764,train,6.0,168.39,5.1322037485982905,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24765,train,5.0,1524.42,7.330025060959251,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24766,train,5.0,1532.18,7.335099288808744,0,1,1,0,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
24767,train,3.0,215.25,5.376435145811989,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24768,train,10.0,87.65,4.484696032520217,0,1,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24769,train,5.0,102.01,4.634826070895602,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24770,train,4.0,67.43,4.225811324964407,0,1,1,0,1,0,0,0,1,0,mens_email,1,1,0,1,0,0.0
24771,train,12.0,435.12,6.077917434838181,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24773,train,6.0,152.65,5.034677288576494,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,1,0,0.0
24775,train,1.0,1052.94,6.960290801484756,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24776,train,4.0,542.09,6.297275052055962,1,0,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24779,train,7.0,108.61,4.696928611227632,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24780,train,9.0,143.1,4.970507503005476,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24781,train,10.0,29.99,3.433664571799657,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24782,train,9.0,511.85,6.23998340475342,1,0,1,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
24783,train,2.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24784,train,3.0,355.98,5.877679757801362,1,0,0,0,0,0,1,1,0,0,control,0,0,0,0,0,0.0
24785,train,2.0,190.04,5.2524828302042375,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24786,train,10.0,196.29,5.284674727506878,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24788,train,4.0,183.49,5.217595261469674,1,0,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24789,train,3.0,505.12,6.226773795321063,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24790,train,1.0,101.74,4.632201525039122,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24791,train,3.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24792,train,9.0,84.12,4.444062025593334,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24794,train,1.0,369.86,5.915824632899237,1,0,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24795,train,3.0,130.59,4.879691028162049,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24796,train,1.0,98.38,4.598950886174174,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
24797,train,10.0,29.99,3.433664571799657,0,1,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
24798,train,9.0,70.97,4.276249365519713,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24800,train,5.0,36.84,3.6333667441836774,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24801,train,11.0,89.83,4.508989627514122,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24802,train,4.0,105.68,4.669833699313814,0,1,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24804,train,11.0,564.95,6.338505735078429,0,1,1,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24805,train,2.0,133.91,4.904607889450726,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24806,train,4.0,417.31,6.036222784449755,1,0,0,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24807,train,9.0,248.38,5.51897783756844,1,0,0,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
24808,train,10.0,201.9,5.312713246831769,1,0,0,0,1,0,0,1,0,0,womens_email,1,0,1,1,0,0.0
24809,train,10.0,208.03,5.342477782333691,1,0,0,0,0,0,1,1,0,0,control,0,0,0,0,0,0.0
24810,train,3.0,199.78,5.302209781263381,0,1,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24811,train,6.0,108.16,4.692814695840138,1,0,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24812,train,4.0,35.38,3.5940191730899764,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24813,train,2.0,766.77,6.6434902091281645,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24814,train,1.0,259.43,5.562334111071826,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24815,train,6.0,327.09,5.793287960989928,1,0,0,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24818,train,9.0,183.4,5.2171073111224935,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24819,train,10.0,161.5,5.090678001769792,0,1,0,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
24826,train,9.0,275.66,5.62278931544667,0,1,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
24827,train,9.0,151.7,5.028475212224587,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24828,train,5.0,108.4,4.695010889987881,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24829,train,11.0,83.49,4.436633184164753,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
24830,train,7.0,115.11,4.7545380176389145,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24831,train,9.0,583.84,6.371338305549237,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
24832,train,4.0,773.32,6.651985224840833,1,1,1,1,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
24833,train,1.0,208.89,5.346583583957525,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24834,train,6.0,168.51,5.132911922130395,1,0,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
24835,train,1.0,395.35,5.982297659283165,1,0,1,0,1,0,0,1,0,0,womens_email,1,0,1,0,0,0.0
24838,train,3.0,616.5,6.4256790685021326,1,0,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24839,train,3.0,123.57,4.824867806898001,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24842,train,6.0,232.97,5.455192902010516,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24843,train,3.0,783.12,6.664562069862224,1,0,1,0,0,0,1,1,0,0,control,0,0,0,1,0,0.0
24844,train,9.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24845,train,10.0,80.68,4.402809173856411,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24846,train,7.0,39.23,3.694612985961697,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24847,train,6.0,50.25,3.9367156180185177,0,1,1,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
24849,train,3.0,158.05,5.069218618195153,0,1,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
24852,train,2.0,283.76,5.651646720235672,1,1,1,1,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24853,train,8.0,207.08,5.337922621140396,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24854,train,1.0,342.62,5.839536395633821,1,1,0,1,1,0,0,1,0,0,womens_email,1,0,1,0,0,0.0
24857,train,1.0,281.21,5.64265147465197,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24858,train,7.0,143.42,4.972725721023036,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24859,train,2.0,127.04,4.8523427151016625,0,1,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
24860,train,6.0,322.48,5.779137288227622,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24861,train,9.0,144.37,4.979282216438234,0,1,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24862,train,1.0,244.07,5.5015438840218875,0,1,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
24863,train,10.0,287.51,5.6647297473925,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24864,train,4.0,61.94,4.142181891636261,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24866,train,3.0,676.41,6.518276702601252,1,1,1,1,1,0,0,0,0,1,control,0,0,0,0,0,0.0
24867,train,8.0,40.72,3.7309806301325716,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24868,train,11.0,43.85,3.803323588504805,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24869,train,5.0,601.39,6.400905076082293,1,1,1,1,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24870,train,6.0,270.97,5.605691766095507,1,0,1,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24871,train,11.0,35.86,3.607126952241677,0,1,0,0,1,0,0,0,0,1,mens_email,1,1,0,1,0,0.0
24872,train,3.0,619.46,6.430461138424938,0,1,1,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24874,train,1.0,851.87,6.748607132594587,1,1,1,1,0,1,0,0,1,0,mens_email,1,1,0,1,1,52.88
24875,train,10.0,60.45,4.118223836012044,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24876,train,1.0,379.35,5.9410918814433105,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
24877,train,5.0,312.0,5.746203190540153,0,1,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24878,train,8.0,88.78,4.497362233353786,1,0,0,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
24879,train,3.0,104.93,4.662778498608405,1,0,0,0,0,0,1,0,1,0,control,0,0,0,1,0,0.0
24880,train,11.0,314.84,5.755235756245117,1,1,0,1,1,0,0,1,0,0,control,0,0,0,0,0,0.0
24881,train,9.0,311.52,5.744668467128544,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24882,train,7.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24883,train,9.0,170.49,5.1445249558680555,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24884,train,1.0,156.49,5.05936196418649,0,1,1,0,0,0,1,0,0,1,control,0,0,0,1,0,0.0
24886,train,1.0,37.29,3.6451887654892032,1,0,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24887,train,10.0,194.01,5.273050839300149,1,0,1,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
24889,train,6.0,29.99,3.433664571799657,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24890,train,6.0,656.44,6.4883535051351,1,1,1,1,0,0,1,1,0,0,mens_email,1,1,0,1,0,0.0
24891,train,6.0,76.25,4.347046915777855,1,0,1,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
24892,train,11.0,618.25,6.428509068369469,0,1,1,0,0,0,1,1,0,0,control,0,0,0,0,0,0.0
24894,train,6.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24895,train,11.0,56.79,4.056815750329687,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24896,train,9.0,62.56,4.151984341668515,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24897,train,3.0,37.14,3.641263600172273,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24899,train,1.0,104.17,4.655578088531937,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,1,0,0.0
24900,train,10.0,70.87,4.274858931480352,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24901,train,2.0,29.99,3.433664571799657,1,0,0,0,1,0,0,0,0,1,womens_email,1,0,1,1,1,149.91
24903,train,11.0,424.86,6.0541106537582525,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24904,train,6.0,272.63,5.611776828860177,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24905,train,10.0,330.07,5.802329833380781,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24906,train,3.0,94.48,4.558916801470629,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24908,train,3.0,681.57,6.525865085902341,1,0,1,0,1,0,0,0,0,1,control,0,0,0,1,0,0.0
24909,train,7.0,831.83,6.7248295397066995,0,1,1,0,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
24910,train,3.0,613.39,6.420629905659339,1,0,1,0,1,0,0,0,1,0,mens_email,1,1,0,1,0,0.0
24911,train,8.0,130.85,4.8816649127992955,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24912,train,5.0,208.05,5.342573457802574,0,1,0,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24913,train,5.0,56.25,4.047427642434349,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24914,train,11.0,408.11,6.0139840685378525,0,1,0,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24915,train,11.0,37.35,3.646754527813265,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24917,train,9.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24918,train,2.0,234.11,5.460053489732883,0,1,1,0,0,0,1,0,0,1,control,0,0,0,1,0,0.0
24919,train,8.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
24920,train,1.0,676.78,6.518822751508333,1,0,1,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24922,train,2.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
24923,train,9.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24924,train,1.0,423.9,6.051853847120766,1,0,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
24925,train,3.0,590.13,6.382035959376142,0,1,1,0,0,1,0,1,0,0,mens_email,1,1,0,0,0,0.0
24926,train,2.0,452.06,6.1160245670433895,1,0,0,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24927,train,6.0,57.25,4.06474409244581,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
24929,train,7.0,107.15,4.683519152399068,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24930,train,2.0,407.36,6.012149138300814,1,0,0,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
24931,train,3.0,43.16,3.78781940196884,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
24932,train,1.0,539.35,6.292217077749175,1,1,1,1,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24933,train,4.0,117.46,4.774575350848819,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
24934,train,4.0,120.72,4.80172332502877,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24935,train,10.0,55.57,4.035478809355064,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24938,train,9.0,102.51,4.639668226395659,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,1,0,0.0
24939,train,3.0,168.49,5.1327939280299635,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
24941,train,9.0,133.74,4.903346995532514,0,1,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24942,train,5.0,245.42,5.507037397196522,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24943,train,2.0,184.18,5.221328325019901,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24944,train,3.0,437.51,6.0833826165693115,1,0,0,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
24945,train,1.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24946,train,4.0,459.93,6.133246187649421,1,0,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
24949,train,4.0,321.98,5.7775904018009205,1,0,0,0,0,1,0,1,0,0,mens_email,1,1,0,1,0,0.0
24950,train,10.0,45.45,3.8383764652598478,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24951,train,2.0,499.86,6.216326620916156,1,0,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
24952,train,11.0,128.15,4.860974519541849,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24953,train,10.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24954,train,6.0,657.75,6.490344099855572,1,1,1,1,0,0,1,1,0,0,control,0,0,0,0,0,0.0
24956,train,6.0,102.54,4.639958011473755,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24957,train,5.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24959,train,8.0,264.6,5.5819914176022785,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24960,train,3.0,384.54,5.954644948969445,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24961,train,1.0,743.5,6.612712852124064,1,1,1,1,0,0,1,1,0,0,control,0,0,0,0,0,0.0
24962,train,9.0,325.77,5.789256559506431,1,1,0,1,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24963,train,9.0,29.99,3.433664571799657,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24964,train,4.0,38.97,3.688129172723232,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24965,train,1.0,122.35,4.815025842975365,0,1,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
24966,train,2.0,73.18,4.306494572061445,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24967,train,5.0,159.44,5.077920040901852,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24968,train,2.0,81.03,4.407085034014658,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24969,train,11.0,133.56,4.902010196224638,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24970,train,2.0,1015.21,6.923835299693776,1,1,1,1,0,0,1,0,0,1,control,0,0,0,0,0,0.0
24971,train,2.0,189.67,5.250544185076353,1,0,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24972,train,2.0,445.73,6.101954385270224,0,1,0,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
24973,train,10.0,60.69,4.122121843221548,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,1,0,0.0
24974,train,5.0,143.68,4.974524407083897,1,0,1,0,0,0,1,0,1,0,control,0,0,0,1,0,0.0
24976,train,4.0,106.06,4.673389424965236,1,0,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
24980,train,8.0,365.32,5.90350726834884,1,1,0,1,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
24981,train,3.0,818.36,6.70852354771424,1,1,1,1,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
24984,train,2.0,77.48,4.362843815257108,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
24985,train,2.0,40.38,3.722797672317397,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24986,train,2.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
24987,train,1.0,122.06,4.812672041312344,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24988,train,10.0,54.97,4.024815832903268,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24989,train,2.0,206.53,5.3352759075335685,1,0,0,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24990,train,3.0,37.74,3.65687265797885,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
24991,train,1.0,646.37,6.4729180012154846,1,1,1,1,0,0,1,1,0,0,womens_email,1,0,1,1,1,146.55
24992,train,7.0,320.73,5.773712684482059,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
24994,train,7.0,299.15,5.704282349697852,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
24996,train,12.0,145.03,4.98381208005238,0,1,1,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
24997,train,6.0,224.25,5.417210896488447,1,0,0,0,0,1,0,1,0,0,womens_email,1,0,1,0,0,0.0
24998,train,2.0,456.12,6.124945938482463,0,1,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
24999,train,5.0,479.68,6.175201768043099,1,0,1,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
25000,train,2.0,160.6,5.085124146086995,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
25001,train,1.0,29.99,3.433664571799657,1,0,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
25002,train,1.0,1229.99,7.1155740026746095,0,1,1,0,0,1,0,0,1,0,mens_email,1,1,0,1,0,0.0
25003,train,6.0,93.79,4.55166391846495,0,1,1,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
25004,train,5.0,45.83,3.8465240231954505,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,1,0,0.0
25005,train,8.0,100.63,4.621338767149675,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
25006,train,6.0,130.81,4.881361491724374,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
25007,train,11.0,101.4,4.628886712605407,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
25008,train,11.0,304.98,5.723519740339233,0,1,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
25009,train,11.0,55.57,4.035478809355064,0,1,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
25010,train,11.0,256.01,5.5491149946440625,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
25011,train,11.0,125.1,4.837075242970874,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,1,0,0.0
25012,train,10.0,63.12,4.160756327741352,1,0,0,0,1,0,0,0,1,0,control,0,0,0,0,0,0.0
25013,train,3.0,201.84,5.312417490926818,0,1,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
25015,train,4.0,248.56,5.519699367242586,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
25016,train,4.0,29.99,3.433664571799657,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
25019,train,2.0,143.96,4.9764578422946695,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
25020,train,2.0,83.35,4.434974808991977,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
25023,train,4.0,29.99,3.433664571799657,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
25024,train,10.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,0,1,control,0,0,0,1,0,0.0
25026,train,3.0,630.91,6.448746978943002,1,0,1,0,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
25027,train,2.0,944.57,6.851787920260232,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
25028,train,9.0,47.05,3.8722421354163012,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
25029,train,7.0,331.78,5.807481610987361,1,0,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
25030,train,6.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
25032,train,3.0,63.1,4.160444363926624,0,1,1,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
25033,train,4.0,308.42,5.734699577290923,0,1,0,0,1,0,0,0,0,1,control,0,0,0,1,0,0.0
25034,train,9.0,272.99,5.613091609371697,1,1,1,1,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
25035,train,2.0,737.77,6.604986641111885,1,0,1,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
25036,train,6.0,1299.52,7.170519463470955,1,1,1,1,0,1,0,1,0,0,control,0,0,0,0,0,0.0
25037,train,6.0,69.0,4.248495242049359,1,0,0,0,1,0,0,0,1,0,control,0,0,0,0,0,0.0
25038,train,2.0,202.35,5.314928632353234,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
25039,train,5.0,199.84,5.302508571166505,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
25040,train,6.0,29.99,3.433664571799657,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
25041,train,2.0,122.95,4.819878258481199,1,0,0,0,1,0,0,0,1,0,control,0,0,0,0,0,0.0
25042,train,12.0,87.79,4.4862740310442355,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
